date,open,close,high,low,volume
2025-01-02,30.28,29.29,30.42,28.93,64651.29
2025-01-03,29.46,28.63,29.7,28.52,55358.88
2025-01-06,28.63,28.71,29.22,28.25,64378.6
2025-01-07,28.66,28.59,28.96,28.3,62735.59
2025-01-08,28.48,29.46,29.58,27.43,95424.23
2025-01-09,29.08,29.47,29.8,29.06,53968.82
2025-01-10,29.42,29.13,30.04,29.12,68872.0
2025-01-13,28.98,29.3,30.19,28.76,60585.0
2025-01-14,29.55,30.78,30.84,29.17,74876.2
2025-01-15,30.78,29.93,30.93,29.84,59709.26
2025-01-16,30.34,29.49,30.52,29.24,68897.11
2025-01-17,29.49,29.57,29.94,29.07,52180.0
2025-01-20,29.82,29.8,30.29,29.48,64558.82
2025-01-21,29.85,30.33,30.5,29.36,75538.87
2025-01-22,30.04,29.55,30.14,29.13,58732.0
2025-01-23,29.75,28.97,30.0,28.96,75909.77
2025-01-24,28.97,29.62,29.7,28.88,71456.51
2025-01-27,29.62,29.2,29.88,29.2,56325.0
2025-02-05,29.06,30.25,30.58,28.95,115464.79
2025-02-06,30.13,33.27,33.27,30.13,245865.04
2025-02-07,34.67,33.59,34.7,33.15,347971.99
2025-02-10,34.22,34.28,34.46,33.06,260974.05
2025-02-11,34.13,34.08,35.02,33.27,246693.25
2025-02-12,33.65,35.73,36.15,33.44,308888.93
2025-02-13,35.8,34.53,35.95,34.47,171068.91
2025-02-14,34.42,35.33,36.37,34.42,188057.82
2025-02-17,35.42,36.37,36.64,34.89,237805.47
2025-02-18,36.22,35.43,36.42,35.05,150541.89
2025-02-19,35.38,36.59,37.31,35.26,193863.89
2025-02-20,36.63,36.54,37.13,35.93,144732.9
2025-02-21,36.47,36.31,36.72,35.95,151735.2
2025-02-24,36.39,35.14,36.41,34.85,182413.24
2025-02-25,34.9,35.87,36.25,34.67,167169.05
2025-02-26,35.76,35.6,36.38,35.29,121905.07
2025-02-27,35.66,34.82,35.88,34.23,120730.47
2025-02-28,34.87,32.85,34.95,32.65,124634.4
2025-03-03,32.85,32.66,33.49,32.35,107313.4
2025-03-04,32.56,33.12,33.59,32.27,99604.23
2025-03-05,33.19,33.47,33.74,32.83,83284.99
2025-03-06,33.61,34.13,34.85,33.22,130349.0
2025-03-07,34.15,34.62,35.11,33.75,113749.83
2025-03-10,35.16,35.27,35.56,34.62,97902.06
2025-03-11,34.87,34.61,35.24,34.05,74332.93
2025-03-12,35.15,35.61,36.59,35.13,131286.4
2025-03-13,35.46,34.26,35.63,34.08,78338.93
2025-03-14,34.34,35.37,35.46,34.11,77873.93
2025-03-17,35.44,35.1,35.71,34.48,75603.6
2025-03-18,35.11,35.21,35.46,34.82,67928.56
2025-03-19,35.39,35.62,36.4,34.6,155878.05
2025-03-20,35.36,35.67,36.14,35.07,90591.12
2025-03-21,35.93,34.35,35.93,34.15,97412.09
2025-03-24,34.43,35.34,35.64,34.41,125559.91
2025-03-25,35.45,34.34,36.11,34.09,101258.0
2025-03-26,34.44,34.34,34.92,34.16,51934.2
2025-03-27,34.08,33.97,34.5,33.75,55269.8
2025-03-28,34.21,34.29,34.72,34.03,60941.2
2025-03-31,34.43,34.79,35.85,34.08,147550.97
2025-04-01,34.82,33.88,35.35,33.78,105963.01
2025-04-02,33.81,33.79,34.23,33.42,51173.29
2025-04-03,33.38,32.01,33.39,31.84,120051.12
2025-04-07,29.55,28.81,29.57,28.81,64856.8
2025-04-08,27.88,26.89,28.56,26.04,195616.56
2025-04-09,26.25,27.58,27.91,25.32,141135.37
2025-04-10,28.54,28.59,29.52,28.43,108829.98
2025-04-11,28.36,29.29,29.4,28.07,72437.0
2025-04-14,29.85,29.82,30.23,29.45,83368.6
2025-04-15,30.04,29.78,30.21,29.53,52583.0
2025-04-16,29.8,29.45,29.8,28.94,43276.3
2025-04-17,29.19,29.23,29.63,29.19,31750.0
2025-04-18,29.24,29.5,29.74,29.11,29407.89
2025-04-21,29.41,30.23,30.35,29.3,51850.36
2025-04-22,29.69,29.43,29.83,29.36,61854.77
2025-04-23,29.76,30.55,30.84,29.72,83810.35
2025-04-24,30.45,30.44,31.03,30.27,51635.1
2025-04-25,30.67,30.92,31.18,30.42,46609.0
2025-04-28,30.04,29.56,30.04,29.01,101932.43
2025-04-29,29.4,29.25,29.88,29.16,61425.06
2025-04-30,29.37,30.7,30.98,29.06,113411.06
2025-05-06,30.83,31.21,31.42,30.47,87238.34
2025-05-07,31.84,31.32,32.21,31.01,91885.03
2025-05-08,31.22,31.82,32.38,31.04,74117.83
2025-05-09,31.86,31.58,32.01,31.12,50376.0
2025-05-12,31.95,31.85,32.13,31.71,52763.87
2025-05-13,32.12,31.56,32.18,31.41,54910.6
2025-05-14,31.58,31.85,32.14,31.19,59004.65
2025-05-15,31.75,31.42,31.78,31.23,34634.35
