date,open,close,high,low,volume
2025-01-02,17.52,17.37,17.99,17.12,13040.75
2025-01-03,17.42,16.54,17.56,16.4,14472.02
2025-01-06,16.58,16.63,16.77,15.7,12638.64
2025-01-07,16.63,17.16,17.18,16.59,11080.0
2025-01-08,17.12,17.08,17.34,16.49,10397.02
2025-01-09,17.1,17.09,17.28,16.87,7015.0
2025-01-10,17.28,17.3,17.47,16.84,17515.64
2025-01-13,16.96,17.32,17.49,16.5,17198.29
2025-01-14,17.39,18.0,18.18,17.39,20980.02
2025-01-15,18.01,17.92,18.3,17.9,10094.82
2025-01-16,18.07,17.83,18.21,17.65,9621.0
2025-01-17,17.84,17.73,17.97,17.61,9347.0
2025-01-20,17.86,18.2,18.25,17.51,14445.0
2025-01-21,18.2,17.94,18.32,17.68,11658.0
2025-01-22,17.86,17.78,17.96,17.66,8401.0
2025-01-23,17.97,18.15,18.43,17.97,14953.47
2025-01-24,18.14,18.28,18.32,17.93,8376.0
2025-01-27,18.29,18.33,18.67,18.2,13622.0
2025-02-05,18.75,18.85,19.01,18.53,16215.74
2025-02-06,18.97,18.93,18.99,18.69,13625.02
2025-02-07,19.17,18.82,19.17,18.58,12252.0
2025-02-10,18.87,19.24,19.25,18.78,11015.18
2025-02-11,19.51,19.32,19.51,19.07,9320.0
2025-02-12,19.32,19.35,19.43,19.02,7727.0
2025-02-13,19.35,18.87,19.54,18.83,9486.0
2025-02-14,18.78,18.84,19.04,18.7,6699.0
2025-02-17,18.77,19.29,19.36,18.76,9598.0
2025-02-18,19.27,18.98,19.41,18.74,10913.0
2025-02-19,19.52,19.3,19.52,18.69,9976.0
2025-02-20,19.31,19.36,19.46,19.12,8212.0
2025-02-21,19.35,19.19,19.45,19.01,7978.0
2025-02-24,19.19,19.38,19.5,19.06,11639.0
2025-02-25,19.18,19.13,19.51,19.07,8370.0
2025-02-26,19.12,19.28,19.44,19.09,8281.0
2025-02-27,19.25,19.17,19.35,18.74,11422.08
2025-02-28,19.14,18.76,19.27,18.62,11382.38
2025-03-03,18.84,18.83,19.16,18.75,9127.0
2025-03-04,18.75,19.24,19.3,18.67,9019.48
2025-03-05,19.24,19.35,19.59,18.95,9688.02
2025-03-06,19.36,19.71,19.82,19.15,12387.0
2025-03-07,19.68,19.47,19.71,19.35,8546.02
2025-03-10,19.47,19.67,19.81,19.47,11167.75
2025-03-11,19.36,19.76,19.76,19.36,7779.0
2025-03-12,19.84,19.8,20.02,19.63,7791.0
2025-03-13,19.86,19.74,19.92,19.28,10689.34
2025-03-14,19.68,19.91,19.96,19.2,17061.51
2025-03-17,19.91,20.05,20.11,19.58,11841.87
2025-03-18,20.06,20.36,20.38,19.81,11377.0
2025-03-19,20.18,20.05,20.32,19.92,10266.39
2025-03-20,20.02,20.08,20.23,19.67,11224.0
2025-03-21,20.05,19.72,20.05,19.5,14579.0
2025-03-24,19.63,18.13,19.77,17.75,34230.0
2025-03-25,18.22,18.26,18.32,17.68,25253.03
2025-03-26,18.21,18.87,19.06,18.21,22765.0
2025-03-27,18.67,18.8,19.33,18.24,19769.0
2025-03-28,18.81,19.68,19.94,18.81,33127.03
2025-03-31,19.84,21.64,21.64,19.11,68617.89
2025-04-01,21.65,23.8,23.81,21.36,146340.19
2025-04-02,21.41,21.41,22.34,21.41,84905.68
2025-04-03,19.96,19.27,20.22,19.27,87269.45
2025-04-07,18.13,17.34,18.25,17.34,41781.74
2025-04-08,17.08,16.57,17.54,16.24,47933.27
2025-04-09,16.44,17.02,17.31,15.04,47747.73
2025-04-10,17.32,17.46,17.79,17.26,40053.97
2025-04-11,17.26,17.37,17.76,17.26,22645.0
2025-04-14,17.58,17.97,18.21,17.58,26824.0
2025-04-15,17.93,18.23,18.25,17.83,21910.99
2025-04-16,18.13,17.98,18.21,17.42,18220.0
2025-04-17,17.81,18.37,18.83,17.81,33472.0
2025-04-18,18.33,18.36,18.56,18.01,19799.0
2025-04-21,18.35,18.37,18.53,18.17,15164.11
