date,open,close,high,low,volume
2025-01-02,10.17,9.82,10.22,9.7,401679.77
2025-01-03,9.87,9.52,9.93,9.48,348733.44
2025-01-06,9.47,9.43,9.58,9.29,324171.48
2025-01-07,9.44,9.52,9.53,9.32,245019.83
2025-01-08,9.46,9.47,9.57,9.18,336024.83
2025-01-09,9.39,9.54,9.6,9.38,231238.5
2025-01-10,9.5,9.3,9.74,9.3,254684.96
2025-01-13,9.05,9.31,9.39,9.04,201931.07
2025-01-14,9.37,9.69,9.71,9.27,377015.0
2025-01-15,9.68,9.71,9.85,9.55,402956.99
2025-01-16,9.73,9.63,9.99,9.56,366722.47
2025-01-17,9.56,9.55,9.66,9.51,202453.97
2025-01-20,9.11,10.08,10.28,9.11,924674.59
2025-01-21,10.08,10.27,10.33,9.92,492206.76
2025-01-22,10.16,10.11,10.23,9.95,312446.33
2025-01-23,10.21,10.01,10.32,9.97,308214.11
2025-01-24,9.93,10.03,10.15,9.93,210489.29
2025-01-27,10.13,10.28,10.52,10.12,392000.36
2025-02-05,10.44,10.61,10.81,10.29,560681.31
2025-02-06,10.67,11.14,11.19,10.53,566618.2
2025-02-07,11.07,10.99,11.29,10.81,517869.0
2025-02-10,10.97,11.16,11.18,10.91,383352.98
2025-02-11,11.12,11.12,11.34,10.96,329042.57
2025-02-12,11.09,11.35,11.37,11.06,321693.83
2025-02-13,11.31,11.31,11.46,11.07,416953.87
2025-02-14,11.25,11.63,11.69,10.99,608943.4
2025-02-17,11.81,11.64,12.08,11.51,631756.32
2025-02-18,11.87,11.36,12.01,11.35,579633.5
2025-02-19,11.36,11.42,11.55,11.32,283941.39
2025-02-20,11.43,11.23,11.47,11.12,331257.03
2025-02-21,11.27,11.55,11.6,11.02,413634.5
2025-02-24,11.51,11.35,11.59,11.26,259564.89
2025-02-25,11.19,11.12,11.35,11.06,225840.39
2025-02-26,11.23,11.09,11.3,11.0,261652.48
2025-02-27,11.1,11.46,11.66,10.96,479884.44
2025-02-28,11.4,10.78,11.58,10.76,435529.93
2025-03-03,10.85,11.32,11.53,10.79,586968.28
2025-03-04,11.26,11.24,11.54,11.16,281163.18
2025-03-05,11.22,11.38,11.46,10.99,325959.19
2025-03-06,11.39,11.76,11.89,11.38,470060.17
2025-03-07,11.69,11.59,11.82,11.42,338110.65
2025-03-10,11.59,11.47,11.66,11.43,210545.76
2025-03-11,11.33,11.19,11.46,11.02,313557.17
2025-03-12,11.31,11.32,11.5,11.13,277698.73
2025-03-13,11.32,11.09,11.32,10.93,237129.32
2025-03-14,11.07,11.68,11.87,11.01,467321.41
2025-03-17,11.91,11.61,12.0,11.57,275539.39
2025-03-18,11.68,11.62,11.89,11.56,264956.5
2025-03-19,11.81,11.37,11.93,11.32,365178.0
2025-03-20,11.36,11.14,11.38,11.12,207049.26
2025-03-21,11.08,10.81,11.22,10.77,272719.42
2025-03-24,10.81,11.04,11.11,10.78,254630.21
2025-03-25,11.02,10.89,11.3,10.83,179169.5
2025-03-26,10.85,10.89,10.99,10.82,137258.57
2025-03-27,10.87,10.89,10.96,10.68,134088.44
