date,open,close,high,low,volume
2025-01-02,5.62,5.56,5.71,5.52,83183.08
2025-01-03,5.57,5.4,5.62,5.4,69289.36
2025-01-06,5.4,5.55,5.62,5.32,88108.46
2025-01-07,5.55,5.59,5.6,5.48,48413.54
2025-01-08,5.6,5.56,5.61,5.44,39671.29
2025-01-09,5.53,5.55,5.58,5.51,26638.6
2025-01-10,5.54,5.41,5.57,5.41,40813.63
2025-01-13,5.36,5.39,5.45,5.33,29298.2
2025-01-14,5.4,5.54,5.55,5.4,47028.49
2025-01-15,5.54,5.57,5.6,5.5,37498.15
2025-01-16,5.58,5.61,5.7,5.57,36383.0
2025-01-17,5.5,5.44,5.52,5.25,103480.28
2025-01-20,5.42,5.4,5.47,5.38,63362.23
2025-01-21,5.39,5.33,5.43,5.31,53816.72
2025-01-22,5.33,5.3,5.33,5.22,41382.52
2025-01-23,5.31,5.31,5.38,5.31,42820.75
2025-01-24,5.3,5.26,5.32,5.2,79104.48
2025-01-27,5.26,5.27,5.42,5.21,91189.34
2025-02-05,5.28,5.23,5.33,5.2,65388.6
2025-02-06,5.21,5.26,5.26,5.15,81765.23
2025-02-07,5.24,5.38,5.43,5.23,117525.94
2025-02-10,5.37,5.4,5.43,5.31,102435.65
2025-02-11,5.38,5.35,5.4,5.3,73834.16
2025-02-12,5.35,5.34,5.37,5.31,58022.74
2025-02-13,5.33,5.34,5.38,5.33,65608.25
2025-02-14,5.34,5.24,5.35,5.21,104749.79
2025-02-17,5.25,5.29,5.31,5.22,59848.78
2025-02-18,5.3,5.19,5.31,5.18,68079.47
2025-02-19,5.16,5.19,5.21,5.15,64235.32
2025-02-20,5.19,5.26,5.27,5.17,59705.91
2025-02-21,5.28,5.22,5.28,5.18,58266.24
2025-02-24,5.23,5.28,5.32,5.22,70732.83
2025-02-25,5.26,5.23,5.28,5.22,55274.72
2025-02-26,5.24,5.5,5.53,5.24,187091.79
2025-02-27,5.49,5.39,5.51,5.34,110301.25
2025-02-28,5.37,5.27,5.4,5.27,80864.17
2025-03-03,5.28,5.36,5.4,5.28,74996.36
2025-03-04,5.34,5.38,5.42,5.29,53010.02
2025-03-05,5.39,5.42,5.43,5.3,84700.53
2025-03-06,5.42,5.39,5.43,5.34,68659.82
2025-03-07,5.39,5.41,5.45,5.38,71677.39
2025-03-10,5.44,5.6,5.66,5.42,170266.34
2025-03-11,5.64,5.65,5.71,5.51,141829.6
2025-03-12,5.64,5.58,5.67,5.57,81269.91
2025-03-13,5.57,5.58,5.6,5.51,99185.72
2025-03-14,5.56,5.58,5.59,5.49,80964.62
2025-03-17,5.59,5.65,5.72,5.57,101796.62
2025-03-18,5.64,5.66,5.68,5.58,81218.91
2025-03-19,5.66,5.62,5.67,5.6,47221.21
2025-03-20,5.6,5.66,5.72,5.6,85577.42
2025-03-21,5.66,5.75,5.9,5.65,147499.0
2025-03-24,5.99,5.9,6.17,5.75,270223.73
2025-03-25,5.75,5.87,6.01,5.75,182319.69
2025-03-26,5.83,5.74,5.86,5.7,154246.84
2025-03-27,5.74,5.61,5.77,5.58,110639.3
2025-03-28,5.58,5.51,5.62,5.5,114901.3
2025-03-31,5.5,5.42,5.5,5.29,112019.89
2025-04-01,5.41,5.53,5.57,5.41,83117.3
2025-04-02,5.53,5.5,5.65,5.49,69410.2
2025-04-03,5.47,5.54,5.55,5.45,51748.76
2025-04-07,5.34,4.99,5.34,4.99,144087.34
2025-04-08,5.05,5.03,5.12,4.96,74668.7
2025-04-09,5.02,5.11,5.15,4.76,83855.45
2025-04-10,5.17,5.15,5.3,5.14,89326.86
2025-04-11,5.11,5.08,5.14,5.07,76211.77
2025-04-14,5.12,5.17,5.21,5.12,50448.36
2025-04-15,5.19,5.14,5.19,5.1,46921.0
2025-04-16,5.14,5.09,5.14,5.0,52185.5
2025-04-17,5.03,5.11,5.14,5.03,41759.96
2025-04-18,5.09,5.12,5.15,5.05,39217.21
2025-04-21,5.13,5.14,5.16,5.08,34067.0
2025-04-22,5.14,5.17,5.2,5.11,42805.0
2025-04-23,5.19,5.16,5.2,5.15,36759.57
2025-04-24,5.17,5.17,5.26,5.16,69103.22
2025-04-25,5.17,5.2,5.23,5.15,42430.4
2025-04-28,5.11,5.04,5.12,4.97,99477.79
2025-04-29,5.02,5.05,5.1,5.0,60609.0
2025-04-30,5.05,5.02,5.08,5.01,50669.98
2025-05-06,5.08,5.12,5.14,5.04,58584.98
2025-05-07,5.16,5.21,5.22,5.15,65271.14
2025-05-08,5.22,5.24,5.26,5.17,54159.93
2025-05-09,5.27,5.22,5.27,5.19,35307.0
2025-05-12,5.26,5.24,5.26,5.18,48582.99
2025-05-13,5.29,5.25,5.31,5.24,51083.02
2025-05-14,5.27,5.26,5.27,5.2,52898.75
2025-05-15,5.25,5.21,5.26,5.2,39272.0
2025-05-16,5.21,5.21,5.26,5.2,39363.2
2025-05-19,5.22,5.27,5.27,5.2,57599.02
2025-05-20,5.27,5.29,5.31,5.23,50330.5
2025-05-21,5.29,5.27,5.31,5.26,41607.0
2025-05-22,5.27,5.19,5.29,5.17,45379.42
2025-05-23,5.18,5.13,5.25,5.13,50102.0
2025-05-26,5.13,5.17,5.24,5.12,57029.6
2025-05-27,5.16,5.23,5.23,5.15,39722.88
2025-05-28,5.23,5.19,5.25,5.16,52724.78
2025-05-29,5.19,5.23,5.26,5.18,56076.6
2025-05-30,5.25,5.21,5.26,5.18,50353.1
2025-06-03,5.18,5.18,5.21,5.14,43109.83
2025-06-04,5.17,5.25,5.26,5.17,56847.99
2025-06-05,5.26,5.21,5.28,5.21,38706.23
2025-06-06,5.26,5.23,5.26,5.19,39956.0
2025-06-09,5.25,5.33,5.34,5.22,71168.23
2025-06-10,5.37,5.32,5.37,5.26,72486.9
2025-06-11,5.34,5.37,5.41,5.3,66132.75
2025-06-12,5.36,5.34,5.39,5.32,45492.0
2025-06-13,5.33,5.25,5.36,5.25,60423.54
2025-06-16,5.3,5.25,5.31,5.24,40856.6
2025-06-17,5.27,5.26,5.28,5.23,40239.26
2025-06-18,5.26,5.2,5.27,5.17,56249.62
2025-06-19,5.19,5.08,5.21,5.06,75197.43
2025-06-20,5.1,5.14,5.16,5.06,53415.18
2025-06-23,5.09,5.18,5.22,5.09,57830.61
2025-06-24,5.2,5.29,5.3,5.17,58429.12
2025-06-25,5.29,5.38,5.39,5.29,90318.74
2025-06-26,5.38,5.32,5.4,5.3,55133.11
2025-06-27,5.36,5.42,5.57,5.33,149911.74
2025-06-30,5.46,5.42,5.49,5.41,80091.0
2025-07-01,5.47,5.44,5.48,5.37,63943.64
2025-07-02,5.44,5.88,5.98,5.42,600112.42
2025-07-03,5.69,5.63,5.79,5.55,515794.14
2025-07-04,5.6,5.52,5.71,5.51,328845.2
2025-07-07,5.49,5.51,5.53,5.44,188947.69
2025-07-08,5.5,5.58,5.6,5.47,177766.72
2025-07-09,5.6,5.51,5.64,5.5,148840.72
2025-07-10,5.5,5.54,5.56,5.5,94866.99
2025-07-11,5.55,5.63,5.66,5.53,267563.15
2025-07-14,5.59,5.58,5.65,5.57,141285.84
2025-07-15,5.58,5.48,5.58,5.44,180528.81
2025-07-16,5.48,5.48,5.49,5.43,98254.2
2025-07-17,5.47,5.46,5.51,5.45,99194.66
2025-07-18,5.47,5.48,5.52,5.46,70324.72
2025-07-21,5.51,5.64,5.65,5.51,205859.27
2025-07-22,5.63,5.74,5.78,5.58,193613.4
2025-07-23,5.78,5.7,5.88,5.69,224480.79
2025-07-24,5.68,5.76,5.78,5.61,145691.66
2025-07-25,5.76,5.78,5.82,5.7,133787.8
2025-07-28,5.78,5.73,5.78,5.68,107404.38
2025-07-29,5.73,5.77,5.77,5.65,115597.22
2025-07-30,5.78,5.85,5.93,5.78,218489.02
2025-07-31,5.85,5.65,5.85,5.63,148030.91
2025-08-01,5.65,5.7,5.71,5.63,69407.48
2025-08-04,5.69,5.73,5.74,5.64,71974.6
2025-08-05,5.74,5.72,5.79,5.7,88499.44
2025-08-06,5.72,5.78,5.83,5.71,118009.94
2025-08-07,5.81,5.85,5.87,5.76,118446.52
2025-08-08,5.83,5.82,5.85,5.76,72414.2
2025-08-11,5.82,5.83,5.85,5.77,94347.94
2025-08-12,5.83,5.74,5.83,5.72,135887.36
2025-08-13,5.76,5.69,5.76,5.67,103493.38
2025-08-14,5.69,5.54,5.71,5.53,122320.96
2025-08-15,5.52,5.61,5.63,5.51,78001.84
2025-08-18,5.62,5.6,5.69,5.57,116156.99
2025-08-19,5.6,5.61,5.63,5.58,63248.59
2025-08-20,5.6,5.63,5.64,5.57,69594.47
2025-08-21,5.63,5.65,5.67,5.61,93527.81
2025-08-22,5.65,5.63,5.67,5.58,90141.13
2025-08-25,5.63,5.71,5.8,5.61,175974.69
2025-08-26,5.69,5.84,5.92,5.67,261051.71
2025-08-27,5.82,5.59,5.83,5.57,310232.58
2025-08-28,5.57,5.54,5.59,5.4,169258.07
2025-08-29,5.52,5.51,5.57,5.48,97562.35
2025-09-01,5.51,5.56,5.57,5.47,89151.38
2025-09-02,5.55,5.58,5.58,5.49,112516.24
2025-09-03,5.58,5.53,5.62,5.51,72787.3
2025-09-04,5.53,5.63,5.69,5.5,140496.1
2025-09-05,5.64,5.68,5.7,5.62,112672.45
2025-09-08,5.68,5.79,5.8,5.67,144440.31
2025-09-09,5.8,6.37,6.37,5.77,710853.3
2025-09-10,6.28,6.55,6.63,6.13,741376.32
2025-09-11,6.55,7.05,7.2,6.55,683926.81
2025-09-12,7.02,6.88,7.1,6.75,435891.59
2025-09-15,6.86,7.17,7.42,6.71,435614.13
2025-09-16,7.19,7.12,7.19,6.91,267577.23
2025-09-17,7.12,7.12,7.29,6.98,270374.1
2025-09-18,7.16,7.23,7.5,6.9,351390.86
2025-09-19,7.25,7.89,7.95,7.25,537718.2
2025-09-22,7.49,7.83,8.1,7.25,455037.32
2025-09-23,7.81,8.02,8.02,7.61,316038.54
2025-09-24,7.96,8.07,8.19,7.82,354050.93
2025-09-25,8.1,8.88,8.88,8.07,628812.74
2025-09-26,8.78,9.0,9.77,8.75,900958.69
2025-09-29,8.88,9.34,9.52,8.82,552847.37
2025-09-30,9.51,10.17,10.25,9.42,553947.11
2025-10-09,10.24,9.83,10.35,9.74,584935.95
2025-10-10,9.78,10.81,10.81,9.42,594016.99
2025-10-13,10.01,11.46,11.55,10.01,696635.27
2025-10-14,11.41,11.46,12.61,11.15,862783.55
2025-10-15,11.5,12.36,12.49,10.7,775739.94
2025-10-16,12.2,11.12,12.38,11.12,729562.9
2025-10-17,10.64,10.17,10.98,10.02,699047.57
2025-10-20,10.16,10.16,10.64,10.0,478117.73
2025-10-21,10.17,11.18,11.18,9.89,394629.09
2025-10-22,11.61,11.31,11.78,11.23,529772.26
2025-10-23,11.46,11.3,11.59,11.03,370280.82
2025-10-24,11.31,11.2,11.4,10.9,278577.66
2025-10-27,11.21,11.14,11.58,11.07,236449.99
2025-10-28,11.1,10.6,11.13,10.49,356776.45
2025-10-29,10.6,10.34,10.6,9.9,332638.16
2025-10-30,10.3,10.39,10.72,10.18,262175.12
2025-10-31,10.43,10.52,10.62,10.31,224979.89
2025-11-03,10.41,10.14,10.84,10.03,224571.26
2025-11-04,10.15,10.2,10.25,10.03,161768.74
2025-11-05,10.15,10.24,10.32,10.0,151431.92
2025-11-06,10.23,10.2,10.23,10.04,129458.14
2025-11-07,10.18,10.09,10.22,10.0,133913.0
2025-11-10,10.1,10.07,10.16,9.9,157342.1
